0	:ok	:read	[39 2 6 10 17 28 29 37 0 1 14 40 13 15 23 3 7 19 22 31 4 16 18 32 34 38 41 8 9 25 35 5 11 12 20 21 24 26 27 30 33 36]
0	:invoke	:broadcast	42
0	:ok	:broadcast	42
0	:invoke	:broadcast	43
0	:ok	:broadcast	43
0	:invoke	:broadcast	44
0	:ok	:broadcast	44
0	:invoke	:read	nil
0	:ok	:read	[35 44 8 9 25 20 5 11 12 27 30 33 36 21 24 26 17 28 29 37 39 2 6 10 42 40 0 1 14 43 13 15 23 22 31 3 7 19 32 34 38 41 4 16 18]
0	:invoke	:read	nil
0	:ok	:read	[24 26 27 30 33 36 21 6 10 17 28 29 37 39 2 42 1 14 40 0 15 23 43 13 7 19 22 31 3 16 18 32 34 38 41 4 9 25 35 44 8 11 12 20 5]
0	:invoke	:read	nil
0	:ok	:read	[35 44 8 9 25 20 5 11 12 27 30 33 36 21 24 26 17 28 29 37 39 2 6 10 42 40 0 1 14 43 13 15 23 22 31 3 7 19 32 34 38 41 4 16 18]
0	:invoke	:broadcast	45
0	:ok	:broadcast	45
0	:invoke	:read	nil
0	:ok	:read	[28 29 37 39 2 6 10 17 42 0 1 14 40 13 15 23 43 31 45 3 7 19 22 34 38 41 4 16 18 32 44 8 9 25 35 5 11 12 20 30 33 36 21 24 26 27]
0	:invoke	:read	nil
0	:ok	:read	[24 26 27 30 33 36 21 6 10 17 28 29 37 39 2 42 1 14 40 0 15 23 43 13 7 19 22 31 45 3 16 18 32 34 38 41 4 9 25 35 44 8 11 12 20 5]
0	:invoke	:read	nil
0	:ok	:read	[22 31 45 3 7 19 32 34 38 41 4 16 18 35 44 8 9 25 20 5 11 12 27 30 33 36 21 24 26 17 28 29 37 39 2 6 10 42 40 0 1 14 43 13 15 23]
0	:invoke	:read	nil
0	:ok	:read	[29 37 39 2 6 10 17 28 42 0 1 14 40 13 15 23 43 45 3 7 19 22 31 38 41 4 16 18 32 34 8 9 25 35 44 5 11 12 20 33 36 21 24 26 27 30]
0	:invoke	:broadcast	46
0	:ok	:broadcast	46
0	:invoke	:read	nil
0	:ok	:read	[28 29 37 39 2 6 10 17 42 0 1 14 40 13 15 23 43 31 45 3 7 19 22 34 38 41 4 16 18 32 44 8 9 25 35 5 11 12 20 30 33 36 46 21 24 26 27]
0	:invoke	:read	nil
0	:ok	:read	[26 27 30 33 36 46 21 24 10 17 28 29 37 39 2 6 42 14 40 0 1 23 43 13 15 19 22 31 45 3 7 18 32 34 38 41 4 16 25 35 44 8 9 12 20 5 11]
0	:invoke	:read	nil
0	:ok	:read	[7 19 22 31 45 3 16 18 32 34 38 41 4 9 25 35 44 8 11 12 20 5 24 26 27 30 33 36 46 21 6 10 17 28 29 37 39 2 42 1 14 40 0 15 23 43 13]
0	:invoke	:read	nil
0	:ok	:read	[24 26 27 30 33 36 46 21 6 10 17 28 29 37 39 2 42 1 14 40 0 15 23 43 13 7 19 22 31 45 3 16 18 32 34 38 41 4 9 25 35 44 8 11 12 20 5]
0	:invoke	:broadcast	47
0	:ok	:broadcast	47
0	:invoke	:broadcast	48
0	:ok	:broadcast	48
0	:invoke	:read	nil
0	:ok	:read	[30 33 36 46 21 24 26 27 28 29 37 39 2 6 10 17 42 48 0 1 14 40 13 15 23 43 31 45 3 7 19 22 34 38 41 4 16 18 32 44 8 9 25 35 47 5 11 12 20]
0	:invoke	:broadcast	49
0	:ok	:broadcast	49
0	:invoke	:broadcast	50
0	:ok	:broadcast	50
0	:invoke	:broadcast	51
0	:ok	:broadcast	51
0	:invoke	:read	nil
0	:ok	:read	[3 7 19 22 31 45 41 4 16 18 32 34 38 8 9 25 35 44 49 5 11 12 20 47 51 36 46 21 24 26 27 30 33 50 37 39 2 6 10 17 28 29 42 0 1 14 40 48 13 15 23 43]
0	:invoke	:read	nil
0	:ok	:read	[49 8 9 25 35 44 51 5 11 12 20 47 33 36 46 21 24 26 27 30 50 29 37 39 2 6 10 17 28 42 0 1 14 40 48 13 15 23 43 45 3 7 19 22 31 38 41 4 16 18 32 34]
0	:invoke	:broadcast	52
0	:ok	:broadcast	52
0	:invoke	:read	nil
0	:ok	:read	[19 31 52 7 16 32 34 38 4 25 8 47 51 5 26 33 46 6 17 29 37 39 42 14 48 15 23 43 13 22 45 3 41 18 9 35 44 49 11 12 20 24 27 30 36 21 50 10 28 2 1 40 0]
0	:invoke	:broadcast	53
0	:ok	:broadcast	53
0	:invoke	:broadcast	54
0	:ok	:broadcast	54
0	:invoke	:broadcast	55
0	:ok	:broadcast	55
0	:invoke	:broadcast	56
0	:ok	:broadcast	56
0	:invoke	:broadcast	57
0	:ok	:broadcast	57
0	:invoke	:read	nil
0	:ok	:read	[14 48 57 54 13 15 23 43 3 22 45 53 18 41 9 35 44 49 11 12 20 36 50 21 24 27 30 56 2 10 28 55 0 1 40 7 19 31 52 38 4 16 32 34 8 25 5 47 51 26 33 46 39 42 6 17 29 37]
0	:invoke	:broadcast	58
0	:ok	:broadcast	58
0	:invoke	:read	nil
0	:ok	:read	[11 12 20 21 24 27 30 36 50 2 10 28 55 56 0 1 40 58 7 19 31 52 4 16 32 34 38 8 25 5 47 51 26 33 46 6 17 29 37 39 42 14 48 57 13 15 23 43 54 3 22 45 53 18 41 9 35 44 49]
0	:invoke	:broadcast	59
0	:ok	:broadcast	59
0	:invoke	:read	nil
0	:ok	:read	[8 25 5 47 51 59 26 33 46 39 42 6 17 29 37 14 48 57 54 13 15 23 43 3 22 45 53 18 41 9 35 44 49 11 12 20 36 50 21 24 27 30 56 2 10 28 55 0 1 40 58 7 19 31 52 38 4 16 32 34]
0	:invoke	:read	nil
0	:ok	:read	[44 49 9 35 20 11 12 27 30 36 50 21 24 28 55 56 2 10 40 58 0 1 31 52 7 19 32 34 38 4 16 8 25 51 59 5 47 46 26 33 29 37 39 42 6 17 57 14 48 23 43 54 13 15 45 53 3 22 18 41]
0	:invoke	:read	nil
0	:ok	:read	[29 37 39 42 6 17 57 14 48 23 43 54 13 15 45 53 3 22 18 41 44 49 9 35 20 11 12 27 30 36 50 21 24 28 55 56 2 10 40 58 0 1 31 52 7 19 32 34 38 4 16 8 25 51 59 5 47 46 26 33]
0	:invoke	:broadcast	60
0	:ok	:broadcast	60
0	:invoke	:broadcast	61
0	:ok	:broadcast	61
0	:invoke	:broadcast	62
0	:ok	:broadcast	62
0	:invoke	:read	nil
0	:ok	:read	[59 5 47 51 26 33 46 37 39 42 6 17 29 14 48 57 43 54 62 13 15 23 53 3 22 45 18 41 49 9 35 44 11 12 20 30 36 50 21 24 27 55 56 2 10 28 58 60 61 0 1 40 52 7 19 31 34 38 4 16 32 8 25]
0	:invoke	:broadcast	63
0	:ok	:broadcast	63
0	:invoke	:read	nil
0	:ok	:read	[6 17 29 37 39 42 14 48 57 13 15 23 43 54 62 3 22 45 53 18 41 9 35 44 49 11 12 20 21 24 27 30 36 50 2 10 28 55 56 0 1 40 58 60 61 7 19 31 52 4 16 32 34 38 8 25 5 47 51 59 26 33 46 63]
0	:invoke	:read	nil
0	:ok	:read	[18 41 9 35 44 49 11 12 20 36 50 21 24 27 30 56 2 10 28 55 60 61 0 1 40 58 7 19 31 52 38 4 16 32 34 8 25 5 47 51 59 26 33 46 63 39 42 6 17 29 37 14 48 57 54 62 13 15 23 43 3 22 45 53]
0	:invoke	:broadcast	64
0	:ok	:broadcast	64
0	:invoke	:read	nil
0	:ok	:read	[43 54 62 13 15 23 53 3 22 45 18 41 49 9 35 44 11 12 20 30 36 50 21 24 27 55 56 2 10 28 58 60 61 0 1 40 52 64 7 19 31 34 38 4 16 32 8 25 59 5 47 51 63 26 33 46 37 39 42 6 17 29 14 48 57]
0	:invoke	:read	nil
0	:ok	:read	[40 58 60 61 0 1 31 52 64 7 19 32 34 38 4 16 8 25 51 59 5 47 46 63 26 33 29 37 39 42 6 17 57 14 48 23 43 54 62 13 15 45 53 3 22 18 41 44 49 9 35 20 11 12 27 30 36 50 21 24 28 55 56 2 10]
0	:invoke	:read	nil
0	:ok	:read	[19 31 52 64 7 16 32 34 38 4 25 8 47 51 59 5 33 46 63 26 17 29 37 39 42 6 48 57 14 15 23 43 54 62 13 22 45 53 3 41 18 35 44 49 9 12 20 11 24 27 30 36 50 21 10 28 55 56 2 1 40 58 60 61 0]
0	:invoke	:broadcast	65
0	:ok	:broadcast	65
0	:invoke	:read	nil
0	:ok	:read	[65 19 31 52 64 7 16 32 34 38 4 25 8 47 51 59 5 33 46 63 26 17 29 37 39 42 6 48 57 14 15 23 43 54 62 13 22 45 53 3 41 18 35 44 49 9 12 20 11 24 27 30 36 50 21 10 28 55 56 2 1 40 58 60 61 0]
0	:invoke	:broadcast	66
0	:ok	:broadcast	66
0	:invoke	:broadcast	67
0	:ok	:broadcast	67
0	:invoke	:broadcast	68
0	:ok	:broadcast	68
0	:invoke	:broadcast	69
0	:ok	:broadcast	69
0	:invoke	:broadcast	70
0	:ok	:broadcast	70
0	:invoke	:broadcast	71
0	:ok	:broadcast	71
0	:invoke	:read	nil
0	:ok	:read	[3 22 45 53 18 41 9 35 44 49 11 12 20 71 21 24 27 30 36 50 2 10 28 55 56 69 0 1 40 58 60 61 65 7 19 31 52 64 70 4 16 32 34 38 66 8 25 5 47 51 59 26 33 46 63 68 6 17 29 37 39 42 14 48 57 67 13 15 23 43 54 62]
0	:invoke	:broadcast	72
0	:ok	:broadcast	72
0	:invoke	:read	nil
0	:ok	:read	[6 17 29 37 39 42 68 14 48 57 13 15 23 43 54 62 67 3 22 45 53 18 41 9 35 44 49 11 12 20 71 21 24 27 30 36 50 2 10 28 55 56 0 1 40 58 60 61 69 65 7 19 31 52 64 4 16 32 34 38 66 70 8 25 72 5 47 51 59 26 33 46 63]
0	:invoke	:read	nil
0	:ok	:read	[31 52 64 7 19 32 34 38 66 70 4 16 72 8 25 51 59 5 47 46 63 26 33 29 37 39 42 68 6 17 57 14 48 23 43 54 62 67 13 15 45 53 3 22 18 41 44 49 9 35 20 71 11 12 27 30 36 50 21 24 28 55 56 2 10 40 58 60 61 69 0 1 65]
0	:invoke	:broadcast	73
0	:ok	:broadcast	73
0	:invoke	:read	nil
0	:ok	:read	[40 58 60 61 69 0 1 65 31 52 64 7 19 32 34 38 66 70 4 16 72 8 25 51 59 5 47 46 63 26 33 29 37 39 42 68 73 6 17 57 14 48 23 43 54 62 67 13 15 45 53 3 22 18 41 44 49 9 35 20 71 11 12 27 30 36 50 21 24 28 55 56 2 10]
0	:invoke	:read	nil
0	:ok	:read	[67 13 15 23 43 54 62 3 22 45 53 18 41 9 35 44 49 11 12 20 71 21 24 27 30 36 50 2 10 28 55 56 69 0 1 40 58 60 61 65 7 19 31 52 64 70 4 16 32 34 38 66 8 25 72 5 47 51 59 26 33 46 63 68 73 6 17 29 37 39 42 14 48 57]
0	:invoke	:read	nil
0	:ok	:read	[28 55 56 2 10 40 58 60 61 69 0 1 65 31 52 64 7 19 32 34 38 66 70 4 16 72 8 25 51 59 5 47 46 63 26 33 29 37 39 42 68 73 6 17 57 14 48 23 43 54 62 67 13 15 45 53 3 22 18 41 44 49 9 35 20 71 11 12 27 30 36 50 21 24]
0	:invoke	:read	nil
0	:ok	:read	[34 38 66 70 4 16 32 8 25 72 59 5 47 51 63 26 33 46 37 39 42 68 73 6 17 29 14 48 57 43 54 62 67 13 15 23 53 3 22 45 18 41 49 9 35 44 71 11 12 20 30 36 50 21 24 27 55 56 2 10 28 58 60 61 69 0 1 40 65 52 64 7 19 31]
0	:invoke	:broadcast	74
0	:ok	:broadcast	74
0	:invoke	:broadcast	75
0	:ok	:broadcast	75
0	:invoke	:read	nil
0	:ok	:read	[42 68 73 6 17 29 37 39 14 48 57 74 62 67 13 15 23 43 54 3 22 45 53 18 41 9 35 44 49 11 12 20 71 50 21 24 27 30 36 2 10 28 55 56 61 69 0 1 40 58 60 65 75 7 19 31 52 64 66 70 4 16 32 34 38 8 25 72 5 47 51 59 26 33 46 63]
0	:invoke	:read	nil
0	:ok	:read	[73 6 17 29 37 39 42 68 14 48 57 74 13 15 23 43 54 62 67 3 22 45 53 18 41 9 35 44 49 11 12 20 71 21 24 27 30 36 50 2 10 28 55 56 0 1 40 58 60 61 69 65 7 19 31 52 64 75 4 16 32 34 38 66 70 8 25 72 5 47 51 59 26 33 46 63]
0	:invoke	:read	nil
0	:ok	:read	[26 33 46 63 68 73 6 17 29 37 39 42 14 48 57 74 67 13 15 23 43 54 62 3 22 45 53 18 41 9 35 44 49 11 12 20 71 21 24 27 30 36 50 2 10 28 55 56 69 0 1 40 58 60 61 65 7 19 31 52 64 75 70 4 16 32 34 38 66 8 25 72 5 47 51 59]
0	:invoke	:broadcast	76
0	:ok	:broadcast	76
0	:invoke	:read	nil
0	:ok	:read	[6 17 29 37 39 42 68 73 14 48 57 74 13 15 23 43 54 62 67 3 22 45 53 18 41 9 35 44 49 11 12 20 71 21 24 27 30 36 50 2 10 28 55 56 0 1 40 58 60 61 69 65 7 19 31 52 64 75 4 16 32 34 38 66 70 8 25 72 5 47 51 59 76 26 33 46 63]
0	:invoke	:read	nil
0	:ok	:read	[49 9 35 44 71 11 12 20 30 36 50 21 24 27 55 56 2 10 28 58 60 61 69 0 1 40 65 52 64 75 7 19 31 34 38 66 70 4 16 32 8 25 72 59 76 5 47 51 63 26 33 46 37 39 42 68 73 6 17 29 74 14 48 57 43 54 62 67 13 15 23 53 3 22 45 18 41]
0	:invoke	:broadcast	77
0	:ok	:broadcast	77
0	:invoke	:read	nil
0	:ok	:read	[26 33 46 63 39 42 68 73 6 17 29 37 14 48 57 74 54 62 67 13 15 23 43 3 22 45 53 18 41 77 9 35 44 49 11 12 20 71 36 50 21 24 27 30 56 2 10 28 55 60 61 69 0 1 40 58 65 64 75 7 19 31 52 38 66 70 4 16 32 34 8 25 72 76 5 47 51 59]
0	:invoke	:read	nil
0	:ok	:read	[6 17 29 37 39 42 68 73 14 48 57 74 13 15 23 43 54 62 67 3 22 45 53 18 41 77 9 35 44 49 11 12 20 71 21 24 27 30 36 50 2 10 28 55 56 0 1 40 58 60 61 69 65 7 19 31 52 64 75 4 16 32 34 38 66 70 8 25 72 5 47 51 59 76 26 33 46 63]
0	:invoke	:broadcast	78
0	:ok	:broadcast	78
0	:invoke	:read	nil
0	:ok	:read	[65 78 7 19 31 52 64 75 70 4 16 32 34 38 66 8 25 72 5 47 51 59 76 26 33 46 63 68 73 6 17 29 37 39 42 14 48 57 74 67 13 15 23 43 54 62 3 22 45 53 18 41 77 9 35 44 49 11 12 20 71 21 24 27 30 36 50 2 10 28 55 56 69 0 1 40 58 60 61]
0	:invoke	:read	nil
0	:ok	:read	[65 78 52 64 75 7 19 31 34 38 66 70 4 16 32 8 25 72 59 76 5 47 51 63 26 33 46 37 39 42 68 73 6 17 29 74 14 48 57 43 54 62 67 13 15 23 53 3 22 45 18 41 77 49 9 35 44 71 11 12 20 30 36 50 21 24 27 55 56 2 10 28 58 60 61 69 0 1 40]
0	:invoke	:broadcast	79
0	:ok	:broadcast	79
0	:invoke	:read	nil
0	:ok	:read	[73 6 17 29 37 39 42 68 14 48 57 74 13 15 23 43 54 62 67 3 22 45 53 18 41 77 9 35 44 49 11 12 20 71 21 24 27 30 36 50 79 2 10 28 55 56 0 1 40 58 60 61 69 65 78 7 19 31 52 64 75 4 16 32 34 38 66 70 8 25 72 5 47 51 59 76 26 33 46 63]
0	:invoke	:read	nil
0	:ok	:read	[0 1 40 58 60 61 69 65 78 7 19 31 52 64 75 4 16 32 34 38 66 70 8 25 72 5 47 51 59 76 26 33 46 63 6 17 29 37 39 42 68 73 14 48 57 74 13 15 23 43 54 62 67 3 22 45 53 18 41 77 9 35 44 49 11 12 20 71 21 24 27 30 36 50 79 2 10 28 55 56]
0	:invoke	:read	nil
0	:ok	:read	[40 58 60 61 69 0 1 65 78 31 52 64 75 7 19 32 34 38 66 70 4 16 72 8 25 51 59 76 5 47 46 63 26 33 29 37 39 42 68 73 6 17 57 74 14 48 23 43 54 62 67 13 15 45 53 3 22 77 18 41 44 49 9 35 20 71 11 12 27 30 36 50 79 21 24 28 55 56 2 10]
0	:invoke	:read	nil
0	:ok	:read	[11 12 20 71 50 79 21 24 27 30 36 2 10 28 55 56 61 69 0 1 40 58 60 65 78 75 7 19 31 52 64 66 70 4 16 32 34 38 8 25 72 5 47 51 59 76 26 33 46 63 42 68 73 6 17 29 37 39 14 48 57 74 62 67 13 15 23 43 54 3 22 45 53 18 41 77 9 35 44 49]
0	:invoke	:broadcast	80
0	:ok	:broadcast	80
0	:invoke	:read	nil
0	:ok	:read	[6 17 29 37 39 42 68 73 14 48 57 74 13 15 23 43 54 62 67 3 22 45 53 80 18 41 77 9 35 44 49 11 12 20 71 21 24 27 30 36 50 79 2 10 28 55 56 0 1 40 58 60 61 69 65 78 7 19 31 52 64 75 4 16 32 34 38 66 70 8 25 72 5 47 51 59 76 26 33 46 63]
0	:invoke	:read	nil
0	:ok	:read	[62 67 13 15 23 43 54 3 22 45 53 80 18 41 77 9 35 44 49 11 12 20 71 50 79 21 24 27 30 36 2 10 28 55 56 61 69 0 1 40 58 60 65 78 75 7 19 31 52 64 66 70 4 16 32 34 38 8 25 72 5 47 51 59 76 26 33 46 63 42 68 73 6 17 29 37 39 14 48 57 74]
0	:invoke	:read	nil
0	:ok	:read	[70 4 16 32 34 38 66 8 25 72 5 47 51 59 76 26 33 46 63 68 73 6 17 29 37 39 42 14 48 57 74 67 13 15 23 43 54 62 3 22 45 53 80 18 41 77 9 35 44 49 11 12 20 71 79 21 24 27 30 36 50 2 10 28 55 56 69 0 1 40 58 60 61 65 78 7 19 31 52 64 75]
0	:invoke	:broadcast	81
0	:ok	:broadcast	81
0	:invoke	:broadcast	82
0	:ok	:broadcast	82
0	:invoke	:broadcast	83
0	:ok	:broadcast	83
0	:invoke	:read	nil
0	:ok	:read	[31 52 64 75 7 19 32 34 38 66 70 4 16 72 81 8 25 51 59 76 83 5 47 46 63 26 33 29 37 39 42 68 73 6 17 57 74 14 48 23 43 54 62 67 13 15 45 53 80 3 22 77 18 41 44 49 9 35 20 71 11 12 27 30 36 50 79 21 24 28 55 56 2 10 40 58 60 61 69 82 0 1 65 78]
0	:invoke	:broadcast	84
0	:ok	:broadcast	84
0	:invoke	:broadcast	85
0	:ok	:broadcast	85
0	:invoke	:broadcast	86
0	:ok	:broadcast	86
0	:invoke	:broadcast	87
0	:ok	:broadcast	87
0	:invoke	:read	nil
0	:ok	:read	[59 76 83 5 47 51 63 26 33 46 37 39 42 68 73 6 17 29 74 14 48 57 43 54 62 67 86 13 15 23 53 80 85 3 22 45 18 41 77 49 84 9 35 44 71 11 12 20 30 36 50 79 21 24 27 55 56 87 2 10 28 58 60 61 69 82 0 1 40 65 78 52 64 75 7 19 31 34 38 66 70 4 16 32 81 8 25 72]
0	:invoke	:read	nil
0	:ok	:read	[37 39 42 68 73 6 17 29 74 14 48 57 43 54 62 67 86 13 15 23 53 80 85 3 22 45 18 41 77 49 84 9 35 44 71 11 12 20 30 36 50 79 21 24 27 55 56 87 2 10 28 58 60 61 69 82 0 1 40 65 78 52 64 75 7 19 31 34 38 66 70 4 16 32 81 8 25 72 59 76 83 5 47 51 63 26 33 46]
0	:invoke	:broadcast	88
0	:ok	:broadcast	88
0	:invoke	:read	nil
0	:ok	:read	[5 47 51 59 76 83 26 33 46 63 6 17 29 37 39 42 68 73 14 48 57 74 13 15 23 43 54 62 67 86 3 22 45 53 80 85 88 18 41 77 9 35 44 49 84 11 12 20 71 21 24 27 30 36 50 79 2 10 28 55 56 87 0 1 40 58 60 61 69 82 65 78 7 19 31 52 64 75 4 16 32 34 38 66 70 8 25 72 81]
0	:invoke	:broadcast	89
0	:ok	:broadcast	89
0	:invoke	:read	nil
0	:ok	:read	[18 41 77 49 84 9 35 44 71 11 12 20 30 36 50 79 21 24 27 55 56 87 89 2 10 28 58 60 61 69 82 0 1 40 65 78 52 64 75 7 19 31 34 38 66 70 4 16 32 81 8 25 72 59 76 83 5 47 51 63 26 33 46 37 39 42 68 73 6 17 29 74 14 48 57 43 54 62 67 86 13 15 23 53 80 85 88 3 22 45]
0	:invoke	:broadcast	90
0	:ok	:broadcast	90
0	:invoke	:read	nil
0	:ok	:read	[8 25 72 81 5 47 51 59 76 83 26 33 46 63 73 6 17 29 37 39 42 68 14 48 57 74 86 13 15 23 43 54 62 67 3 22 45 53 80 85 88 18 41 77 90 9 35 44 49 84 11 12 20 71 21 24 27 30 36 50 79 2 10 28 55 56 87 89 82 0 1 40 58 60 61 69 65 78 7 19 31 52 64 75 4 16 32 34 38 66 70]
0	:invoke	:read	nil
0	:ok	:read	[37 39 42 68 73 6 17 29 74 14 48 57 43 54 62 67 86 13 15 23 53 80 85 88 3 22 45 90 18 41 77 49 84 9 35 44 71 11 12 20 30 36 50 79 21 24 27 55 56 87 89 2 10 28 58 60 61 69 82 0 1 40 65 78 52 64 75 7 19 31 34 38 66 70 4 16 32 81 8 25 72 59 76 83 5 47 51 63 26 33 46]
0	:invoke	:broadcast	91
0	:ok	:broadcast	91
0	:invoke	:broadcast	92
0	:ok	:broadcast	92
0	:invoke	:read	nil
